Z;N;AME20;Prediction;Difference
-1.544738106365194;-0.8258991947823731;140.07;130.07463;9.995369262695306
-1.5069632912437756;-1.7970605911556026;40.21;-26.164442;66.37444206237794
-1.5069632912437756;-1.7794031112215438;28.91;-25.153545;54.06354537963867
-1.5069632912437756;-1.7617456312874853;14.48;-37.65255;52.13254974365235
-1.5069632912437756;-1.7440881513534265;7.07;-34.335705;41.4057048034668
-1.5069632912437756;-1.7264306714193678;-6.7;-46.99523;40.295231628417966
-1.5069632912437756;-1.708773191485309;-14.05;-41.290573;27.240573120117187
-1.5069632912437756;-1.6911157115512503;-25.36;-52.936085;27.576084747314454
-1.5069632912437756;-1.6734582316171915;-31.6;-46.331196;14.731195831298827
-1.5069632912437756;-1.6558007516831328;-41.83;-57.84599;16.015989227294924
-1.5069632912437756;-1.638143271749074;-47.16;-50.99518;3.8351782226562534
-1.5069632912437756;-1.6204857918150155;-54.12;-63.388176;9.268175964355471
-1.5069632912437756;-1.6028283118809568;-56.44;-55.465668;-0.9743322753906227
-1.5069632912437756;-1.585170831946898;-61.25;-67.574005;6.324005126953125
-1.5069632912437756;-1.5675133520128393;-62.0;-58.679695;-3.3203048706054688
-1.5069632912437756;-1.5675133520128393;-61.84377;-90.28523;28.441462543945313
-1.5069632912437756;-1.5498558720787805;-65.78;-70.85563;5.075628967285155
-1.5069632912437756;-1.5321983921447218;-65.48;-60.52842;-4.951580505371098
-1.5069632912437756;-1.514540912210663;-68.92;-73.29201;4.372007446289061
-1.5069632912437756;-1.4968834322766045;-67.8;-61.045486;-6.754513549804685
-1.5069632912437756;-1.4792259523425457;-70.54;-74.21665;3.6766519165039
-1.5069632912437756;-1.461568472408487;-68.7;-60.6435;-8.056498718261722
-1.5069632912437756;-1.4439109924744282;-70.25;-73.26092;3.0109176635742188
-1.5069632912437756;-1.4262535125403695;-67.64;-59.37709;-8.262909545898438
-1.5069632912437756;-1.4085960326063107;-68.72;-70.7655;2.045502929687501
-1.5069632912437756;-1.390938552672252;-66.13;-56.64759;-9.482409362792964
-1.5069632912437756;-1.3732810727381934;-66.35;-66.37216;0.022161865234380684
-1.5069632912437756;-1.3556235928041347;-63.01;-51.52815;-11.481851348876951
-1.5069632912437756;-1.337966112870076;-62.84;-60.682594;-2.157405700683597
-1.5069632912437756;-1.3203086329360172;-58.69;-45.72804;-12.9619612121582
-1.5069632912437756;-1.3026511530019584;-57.84;-53.611767;-4.2282331848144565
-1.5069632912437756;-1.2849936730678997;-53.34;-39.003418;-14.336582031250003
-1.5069632912437756;-1.267336193133841;-51.57;-45.110703;-6.459297485351563
-1.5069632912437756;-1.2496787131997824;-46.34;-31.670427;-14.669572677612308
-1.5069632912437756;-1.2320212332657237;-42.5;-35.38426;-7.115741729736328
-1.5069632912437756;-1.214363753331665;-36.08;-24.048761;-12.031238632202147
-1.5069632912437756;-1.1967062733976062;-31.84;-24.784962;-7.055038299560547
-1.5069632912437756;-1.1790487934635474;-25.0;-15.758532;-9.24146842956543
-1.5069632912437756;-1.1613913135294887;-20.5;-13.432198;-7.067802429199219
-1.5069632912437756;-1.14373383359543;-13.11;-6.7362494;-6.373750553131103
-1.5069632912437756;-1.1260763536613714;-8.13;-1.3864534;-6.743546609878541
-1.5069632912437756;-1.1084188737273126;-0.12;3.121094;-3.241093988418579
-1.5069632912437756;-1.0907613937932539;4.94;11.3454685;-6.405468521118164
-1.5069632912437756;-1.0731039138591951;12.94;14.068138;-1.1281381225585942
-1.5069632912437756;-1.0554464339251364;18.64;24.812012;-6.172011718749999
-1.5069632912437756;-1.0377889539910776;27.12;25.586227;1.5337725830078135
-1.5069632912437756;-1.0201314740570189;33.1;37.384186;-4.284185791015624
-1.5069632912437756;-1.0024739941229603;41.44;37.60225;3.8377508544921852
-1.5069632912437756;-0.9848165141889015;48.16;50.26677;-2.106769409179691
-1.5069632912437756;-0.9671590342548428;57.04;49.267258;7.772742309570312
-1.5069632912437756;-0.9495015543207841;63.3;62.861946;0.4380538940429659
-1.5069632912437756;-0.9318440743867253;71.99;61.18306;10.806940307617182
-1.5069632912437756;-0.9141865944526667;79.29;76.03328;3.2567205810546938
-1.5069632912437756;-0.896529114518608;88.48;74.54044;13.939556579589848
-1.5069632912437756;-0.8788716345845492;95.74;90.455696;5.284303894042964
-1.5069632912437756;-0.8612141546504904;104.39;88.84149;15.54850830078125
-1.5069632912437756;-0.8435566747164318;112.91;105.018524;7.891475830078122
-1.5069632912437756;-0.8258991947823731;121.91;104.0526;17.85740295410156
-1.5069632912437756;-0.8082417148483143;130.19;119.566086;10.62391418457031
-1.4691884761223575;-1.7794031112215438;41.44;19.384962;22.055037918090818
-1.4691884761223575;-1.7617456312874853;28.03;3.6701033;24.359896688461305
-1.4691884761223575;-1.7440881513534265;19.91;11.927036;7.9829637145996095
-1.4691884761223575;-1.7264306714193678;4.42;-7.088132;11.50813190460205
-1.4691884761223575;-1.708773191485309;-4.13;6.3100286;-10.440028553009032
-1.4691884761223575;-1.6911157115512503;-15.66;-17.358341;1.6983412170410155
-1.4691884761223575;-1.6734582316171915;-22.92;1.5623581;-24.482358140945436
-1.4691884761223575;-1.6558007516831328;-33.28;-26.073357;-7.206643371582032
-1.4691884761223575;-1.638143271749074;-39.4;-3.6605184;-35.73948159217834
-1.4691884761223575;-1.6204857918150155;-47.0;-35.313828;-11.686172485351562
-1.4691884761223575;-1.6028283118809568;-50.52;-9.037258;-41.482741851806644
-1.4691884761223575;-1.585170831946898;-56.42;-43.1792;-13.240800781250002
-1.4691884761223575;-1.5675133520128393;-58.0;-14.098801;-43.90119934082031
-1.4691884761223575;-1.5498558720787805;-62.35;-49.845722;-12.504277801513673
-1.4691884761223575;-1.5321983921447218;-62.68;-18.637394;-44.042606048583984
-1.4691884761223575;-1.514540912210663;-66.73;-55.409542;-11.32045791625977
-1.4691884761223575;-1.4968834322766045;-66.55;-22.363934;-44.186066436767575
-1.4691884761223575;-1.4792259523425457;-69.41;-59.94184;-9.468158874511715
-1.4691884761223575;-1.461568472408487;-68.59;-25.308475;-43.28152450561524
-1.4691884761223575;-1.4439109924744282;-70.65;-62.72901;-7.920988464355474
-1.4691884761223575;-1.4262535125403695;-68.94;-26.509193;-42.43080657958984
-1.4691884761223575;-1.4085960326063107;-70.42;-63.77942;-6.640581054687502
-1.4691884761223575;-1.390938552672252;-68.4;-27.279736;-41.12026443481446
-1.4691884761223575;-1.3732810727381934;-68.94;-63.773315;-5.166684570312498
-1.4691884761223575;-1.3556235928041347;-66.35;-27.026447;-39.323552703857416
-1.4691884761223575;-1.337966112870076;-66.55;-63.26954;-3.280461120605466
-1.4691884761223575;-1.3203086329360172;-63.3;-26.041487;-37.25851325988769
-1.4691884761223575;-1.3026511530019584;-62.63;-61.7806;-0.8493984985351588
-1.4691884761223575;-1.2849936730678997;-58.94;-23.776302;-35.16369766235351
-1.4691884761223575;-1.267336193133841;-57.3;-58.568394;1.2683937072753935
-1.4691884761223575;-1.2496787131997824;-52.87;-20.417982;-32.45201789855957
-1.4691884761223575;-1.2320212332657237;-49.37;-53.570736;4.200735931396487
-1.4691884761223575;-1.214363753331665;-43.74;-16.882551;-26.857448806762697
-1.4691884761223575;-1.1967062733976062;-39.8;-45.433334;5.63333435058594
-1.4691884761223575;-1.1790487934635474;-33.51;-12.360844;-21.149156341552732
-1.4691884761223575;-1.1613913135294887;-29.42;-36.087856;6.667856292724608
-1.4691884761223575;-1.14373383359543;-22.56;-6.6494994;-15.91050058364868
-1.4691884761223575;-1.1260763536613714;-17.94;-25.893147;7.953146514892577
-1.4691884761223575;-1.1084188737273126;-10.7;0.8066104;-11.506610405445098
-1.4691884761223575;-1.0907613937932539;-5.91;-13.935565;8.025564994812012
-1.4691884761223575;-1.0731039138591951;1.57;10.29068;-8.720679931640625
-1.4691884761223575;-1.0554464339251364;6.92;-0.6687209;7.588720901012421
-1.4691884761223575;-1.0377889539910776;14.82;21.284536;-6.464536361694336
-1.4691884761223575;-1.0201314740570189;20.41;13.804527;6.605472717285156
-1.4691884761223575;-1.0024739941229603;28.77;33.040253;-4.270252685546875
-1.4691884761223575;-0.9848165141889015;34.69;29.548126;5.141873779296873
-1.4691884761223575;-0.9671590342548428;43.14;46.104153;-2.964152679443359
-1.4691884761223575;-0.9495015543207841;49.3;43.580112;5.7198875427246065
-1.4691884761223575;-0.9318440743867253;58.61;59.440376;-0.8303762817382818
-1.4691884761223575;-0.9141865944526667;64.38;58.154877;6.2251232910156205
-1.4691884761223575;-0.896529114518608;72.81;73.0539;-0.24390167236327898
-1.4691884761223575;-0.8788716345845492;80.0;73.311226;6.688774108886719
-1.4691884761223575;-0.8612141546504904;89.56;86.84807;2.7119317626953148
-1.4691884761223575;-0.8435566747164318;96.18;88.92184;7.258163146972663
-1.4691884761223575;-0.8258991947823731;105.21;101.04715;4.162850341796869
-1.4691884761223575;-0.8082417148483143;112.86;104.35965;8.500350341796874
-1.4691884761223575;-0.7905842349142556;121.87;115.39619;6.473813171386723
-1.4314136610009394;-1.7617456312874853;37.36;-30.497986;67.85798583984375
-1.4314136610009394;-1.7440881513534265;27.44;-22.724277;50.16427749633789
-1.4314136610009394;-1.7264306714193678;12.91;-41.68801;54.59801116943359
-1.4314136610009394;-1.708773191485309;4.15;-30.74202;34.89201965332031
-1.4314136610009394;-1.6911157115512503;-8.84;-49.321545;40.48154464721679
-1.4314136610009394;-1.6734582316171915;-16.19;-36.77716;20.58716064453125
-1.4314136610009394;-1.6558007516831328;-27.2;-55.36636;28.16635971069336
-1.4314136610009394;-1.638143271749074;-33.98;-42.230904;8.250903625488284
-1.4314136610009394;-1.6204857918150155;-42.57;-62.167587;19.597587280273437
-1.4314136610009394;-1.6028283118809568;-47.16;-47.25953;0.09952911376953466
-1.4314136610009394;-1.585170831946898;-54.34;-67.88853;13.548526916503903
-1.4314136610009394;-1.5675133520128393;-56.96;-51.35267;-5.60733123779297
-1.4314136610009394;-1.5498558720787805;-61.89;-72.33963;10.449630126953124
-1.4314136610009394;-1.5321983921447218;-62.34;-54.35253;-7.987468566894535
-1.4314136610009394;-1.514540912210663;-67.03;-75.8816;8.85159942626953
-1.4314136610009394;-1.4968834322766045;-67.4;-56.486824;-10.913175964355474
-1.4314136610009394;-1.4792259523425457;-70.98;-78.50378;7.523776550292965
-1.4314136610009394;-1.461568472408487;-70.48;-57.62148;-12.858520965576176
-1.4314136610009394;-1.4439109924744282;-73.23;-78.77313;5.543132324218746
-1.4314136610009394;-1.4262535125403695;-72.2;-57.83318;-14.36682052612305
-1.4314136610009394;-1.4085960326063107;-74.03;-77.2386;3.2086016845703114
-1.4314136610009394;-1.390938552672252;-71.96;-56.832455;-15.12754531860351
-1.4314136610009394;-1.3732810727381934;-73.87;-74.7608;0.8908032226562455
-1.4314136610009394;-1.3556235928041347;-71.65;-55.105938;-16.544062042236334
-1.4314136610009394;-1.337966112870076;-72.57;-70.7081;-1.8619006347656182
-1.4314136610009394;-1.3203086329360172;-69.44;-51.99334;-17.44666046142578
-1.4314136610009394;-1.3026511530019584;-69.59;-65.42937;-4.160632934570316
-1.4314136610009394;-1.2849936730678997;-66.14;-48.107243;-18.032757415771485
-1.4314136610009394;-1.267336193133841;-65.1;-59.520355;-5.579644775390619
-1.4314136610009394;-1.2496787131997824;-60.86;-43.250427;-17.60957275390625
-1.4314136610009394;-1.2320212332657237;-58.01;-52.545044;-5.464956054687498
-1.4314136610009394;-1.214363753331665;-52.76;-37.403427;-15.35657287597656
-1.4314136610009394;-1.1967062733976062;-49.65;-44.043;-5.607000732421874
-1.4314136610009394;-1.1790487934635474;-43.69;-30.698822;-12.991177978515623
-1.4314136610009394;-1.1613913135294887;-39.73;-34.525616;-5.204384307861325
-1.4314136610009394;-1.14373383359543;-33.38;-23.020664;-10.359335784912112
-1.4314136610009394;-1.1260763536613714;-29.28;-23.735626;-5.544373779296876
-1.4314136610009394;-1.1084188737273126;-22.21;-14.696357;-7.513643226623536
-1.4314136610009394;-1.0907613937932539;-17.91;-12.161902;-5.74809757232666
-1.4314136610009394;-1.0731039138591951;-10.86;-5.586223;-5.273776874542236
-1.4314136610009394;-1.0554464339251364;-6.01;0.13337545;-6.143375450968742
-1.4314136610009394;-1.0377889539910776;2.03;4.955376;-2.925376148223877
-1.4314136610009394;-1.0201314740570189;6.78;13.126741;-6.346741409301758
-1.4314136610009394;-1.0024739941229603;14.84;16.051079;-1.211078796386719
-1.4314136610009394;-0.9848165141889015;20.19;26.348785;-6.158785400390624
-1.4314136610009394;-0.9671590342548428;28.34;27.606808;0.7331922912597655
-1.4314136610009394;-0.9495015543207841;34.03;38.18626;-4.156260223388671
-1.4314136610009394;-0.9318440743867253;42.62;39.599384;3.0206156921386693
-1.4314136610009394;-0.9141865944526667;48.28;50.350704;-2.0707041931152332
-1.4314136610009394;-0.896529114518608;56.28;50.75307;5.526929168701173
-1.4314136610009394;-0.8788716345845492;63.24;63.00848;0.23151992797851761
-1.4314136610009394;-0.8612141546504904;72.42;63.257;9.16300003051758
-1.4314136610009394;-0.8435566747164318;78.76;76.53318;2.226819763183599
-1.4314136610009394;-0.8258991947823731;88.53;77.14309;11.386910705566407
-1.4314136610009394;-0.8082417148483143;94.68;91.1369;3.543098144531257
-1.4314136610009394;-0.7905842349142556;103.58;91.728714;11.851286010742186
-1.4314136610009394;-0.7729267549801969;111.3;105.895935;5.404064941406247
-1.393638845879521;-1.7440881513534265;40.44;22.088036;18.351964416503904
-1.393638845879521;-1.7264306714193678;25.05;-2.8003042;27.85030417442322
-1.393638845879521;-1.708773191485309;16.03;15.954859;0.07514122009277457
-1.393638845879521;-1.6911157115512503;2.52;-14.079664;16.59966423034668
-1.393638845879521;-1.6734582316171915;-5.8;11.59304;-17.393040466308594
-1.393638845879521;-1.6558007516831328;-17.22;-23.612438;6.392438201904298
-1.393638845879521;-1.638143271749074;-24.58;6.825109;-31.405109004974364
-1.393638845879521;-1.6204857918150155;-33.58;-33.681675;0.10167495727539233
-1.393638845879521;-1.6028283118809568;-39.02;1.0168765;-40.03687645912171
-1.393638845879521;-1.585170831946898;-47.15;-42.5339;-4.616098785400389
-1.393638845879521;-1.5675133520128393;-51.09;-4.0428386;-47.04716142654419
-1.393638845879521;-1.5498558720787805;-57.13;-50.060616;-7.069384460449221
-1.393638845879521;-1.5321983921447218;-58.53;-8.507081;-50.022918968200685
-1.393638845879521;-1.514540912210663;-63.5;-56.466118;-7.033882141113281
-1.393638845879521;-1.4968834322766045;-64.34;-13.5597515;-50.780248489379886
-1.393638845879521;-1.4792259523425457;-68.3;-61.811157;-6.488842773437497
-1.393638845879521;-1.461568472408487;-68.47;-17.72361;-50.74639007568359
-1.393638845879521;-1.4439109924744282;-71.71;-65.47565;-6.234353027343744
-1.393638845879521;-1.4262535125403695;-71.04;-20.115395;-50.92460540771485
-1.393638845879521;-1.4085960326063107;-73.62;-67.73201;-5.887990112304692
-1.393638845879521;-1.390938552672252;-72.84;-22.430822;-50.40917762756348
-1.393638845879521;-1.3732810727381934;-74.59;-69.15999;-5.430011596679691
-1.393638845879521;-1.3556235928041347;-73.01;-24.586666;-48.42333389282227
-1.393638845879521;-1.337966112870076;-74.39;-69.527016;-4.862984313964844
-1.393638845879521;-1.3203086329360172;-72.09;-26.214224;-45.87577613830567
-1.393638845879521;-1.3026511530019584;-72.63;-69.20749;-3.4225109863281205
-1.393638845879521;-1.2849936730678997;-69.7;-26.340887;-43.359112930297854
-1.393638845879521;-1.267336193133841;-69.13;-68.35088;-0.7791165161132767
-1.393638845879521;-1.2496787131997824;-65.51;-25.463593;-40.04640747070313
-1.393638845879521;-1.2320212332657237;-63.03;-67.08173;4.05173370361328
-1.393638845879521;-1.214363753331665;-58.45;-23.589664;-34.86033554077149
-1.393638845879521;-1.1967062733976062;-55.71;-62.589424;6.87942413330078
-1.393638845879521;-1.1790487934635474;-50.28;-20.4859;-29.79409912109375
-1.393638845879521;-1.1613913135294887;-46.86;-55.889984;9.029984130859376
-1.393638845879521;-1.14373383359543;-41.2;-16.64807;-24.551930618286136
-1.393638845879521;-1.1260763536613714;-37.54;-47.546112;10.006112060546876
-1.393638845879521;-1.1084188737273126;-31.13;-12.03652;-19.093479995727538
-1.393638845879521;-1.0907613937932539;-27.24;-37.50228;10.262281188964845
-1.393638845879521;-1.0731039138591951;-20.74;-5.6230254;-15.116974582672118
-1.393638845879521;-1.0554464339251364;-16.26;-26.081009;9.821008911132811
-1.393638845879521;-1.0377889539910776;-8.9;3.1286585;-12.028658533096314
-1.393638845879521;-1.0201314740570189;-4.38;-13.067259;8.687258834838868
-1.393638845879521;-1.0024739941229603;2.85;13.340983;-10.490983390808106
-1.393638845879521;-0.9848165141889015;8.06;0.77894145;7.281058547496796
-1.393638845879521;-0.9671590342548428;15.74;24.518345;-8.77834487915039
-1.393638845879521;-0.9495015543207841;21.21;15.124849;6.085150680541993
-1.393638845879521;-0.9318440743867253;29.22;36.733917;-7.513917236328126
-1.393638845879521;-0.9141865944526667;35.1;29.987293;5.112706756591798
-1.393638845879521;-0.896529114518608;43.14;49.868782;-6.728782043457031
-1.393638845879521;-0.8788716345845492;48.85;44.2808;4.569200134277345
-1.393638845879521;-0.8612141546504904;58.02;62.042;-4.021999816894528
-1.393638845879521;-0.8435566747164318;63.66;58.98687;4.673130187988278
-1.393638845879521;-0.8258991947823731;72.11;74.85168;-2.7416769409179693
-1.393638845879521;-0.8082417148483143;78.99;74.17151;4.818491210937495
-1.393638845879521;-0.7905842349142556;87.64;88.65381;-1.0138085937499994
-1.393638845879521;-0.7729267549801969;95.06;89.87025;5.189753112792971
-1.393638845879521;-0.7552692750461382;103.72;102.89298;0.8270175170898426
-1.393638845879521;-0.7376117951120794;111.54;104.892006;6.64799407958985
-1.393638845879521;-0.7199543151780208;120.73;116.73094;3.9990582275390665
-1.393638845879521;-0.702296835243962;128.44;120.067856;8.37214416503906
-1.393638845879521;-0.6846393553099033;137.33;132.02132;5.3086834716797
-1.393638845879521;-0.6669818753758445;145.44;136.71545;8.724545898437498
-1.393638845879521;-0.6493243954417859;154.44;148.38956;6.050443115234373
-1.393638845879521;-0.6316669155077271;162.76;153.55486;9.205144653320303
-1.393638845879521;-0.6140094355736684;172.01;165.02614;6.983861694335928
-1.355864030758103;-1.7264306714193678;35.36;-36.162045;71.52204452514648
-1.355864030758103;-1.708773191485309;25.24;-18.598524;43.838524093627925
-1.355864030758103;-1.6911157115512503;11.53;-45.1823;56.712300567626954
-1.355864030758103;-1.6734582316171915;2.81;-25.654144;28.464144287109374
-1.355864030758103;-1.6558007516831328;-9.83;-52.00072;42.170720977783205
-1.355864030758103;-1.638143271749074;-17.82;-31.958887;14.138887100219726
-1.355864030758103;-1.6204857918150155;-27.35;-59.634953;32.284952545166014
-1.355864030758103;-1.6028283118809568;-33.4;-37.88562;4.485620117187501
-1.355864030758103;-1.585170831946898;-42.24;-66.0278;23.787801513671873
-1.355864030758103;-1.5675133520128393;-47.1;-42.901745;-4.1982551574707045
-1.355864030758103;-1.5498558720787805;-54.26;-71.469604;17.209604492187502
-1.355864030758103;-1.5321983921447218;-56.84;-46.830944;-10.009055938720707
-1.355864030758103;-1.514540912210663;-62.53;-75.679855;13.149855346679686
-1.355864030758103;-1.4968834322766045;-63.87;-49.82517;-14.044831390380857
-1.355864030758103;-1.4792259523425457;-68.25;-78.77144;10.521438598632812
-1.355864030758103;-1.461568472408487;-68.94;-52.393604;-16.546395721435545
-1.355864030758103;-1.4439109924744282;-72.78;-80.35918;7.579176635742186
-1.355864030758103;-1.4262535125403695;-72.51;-53.4911;-19.01889968872071
-1.355864030758103;-1.4085960326063107;-75.7;-80.50545;4.80544738769531
-1.355864030758103;-1.390938552672252;-75.45;-54.502758;-20.947241973876956
-1.355864030758103;-1.3732810727381934;-77.78;-79.567856;1.7878558349609364
-1.355864030758103;-1.3556235928041347;-76.52;-54.511932;-22.00806762695312
-1.355864030758103;-1.337966112870076;-78.51;-77.883255;-0.6267449951171926
-1.355864030758103;-1.3203086329360172;-76.44;-53.703506;-22.736493530273435
-1.355864030758103;-1.3026511530019584;-77.63;-75.0761;-2.5538967895507767
-1.355864030758103;-1.2849936730678997;-75.12;-51.80698;-23.313019866943364
-1.355864030758103;-1.267336193133841;-75.36;-70.865265;-4.494735107421874
-1.355864030758103;-1.2496787131997824;-72.12;-48.983284;-23.136716003417973
-1.355864030758103;-1.2320212332657237;-70.16;-65.87491;-4.285091552734372
-1.355864030758103;-1.214363753331665;-65.76;-44.956562;-20.803437957763677
-1.355864030758103;-1.1967062733976062;-63.57;-59.58626;-3.983738250732422
-1.355864030758103;-1.1790487934635474;-58.48;-40.11855;-18.36145065307617
-1.355864030758103;-1.1613913135294887;-55.65;-52.38199;-3.2680114746093736
-1.355864030758103;-1.14373383359543;-50.19;-34.67517;-15.514829101562498
-1.355864030758103;-1.1260763536613714;-46.91;-43.883293;-3.026706848144528
-1.355864030758103;-1.1084188737273126;-40.98;-28.652386;-12.327614288330075
-1.355864030758103;-1.0907613937932539;-37.55;-34.254;-3.2959983825683565
-1.355864030758103;-1.0731039138591951;-31.39;-21.8377;-9.552300109863282
-1.355864030758103;-1.0554464339251364;-27.31;-23.637684;-3.6723161315917956
-1.355864030758103;-1.0377889539910776;-20.46;-13.803169;-6.65683074951172
-1.355864030758103;-1.0201314740570189;-16.29;-11.705388;-4.584611930847167
-1.355864030758103;-1.0024739941229603;-9.37;-4.2666774;-5.103322620391845
-1.355864030758103;-0.9848165141889015;-4.54;0.9909261;-5.530926086902618
-1.355864030758103;-0.9671590342548428;2.78;5.9356904;-3.1556904029846193
-1.355864030758103;-0.9495015543207841;7.88;13.446424;-5.566423530578613
-1.355864030758103;-0.9318440743867253;15.5;16.446346;-0.9463462829589844
-1.355864030758103;-0.9141865944526667;20.95;25.404657;-4.454657363891602
-1.355864030758103;-0.896529114518608;28.97;27.999153;0.9708468627929676
-1.355864030758103;-0.8788716345845492;34.1;37.017162;-2.9171623229980455
-1.355864030758103;-0.8612141546504904;41.91;39.76239;2.1476098632812466
-1.355864030758103;-0.8435566747164318;48.26;49.118828;-0.8588278198242207
-1.355864030758103;-0.8258991947823731;56.5;51.40347;5.096530914306641
-1.355864030758103;-0.8082417148483143;63.09;61.73181;1.3581884765625034
-1.355864030758103;-0.7905842349142556;71.37;65.06948;6.300519104003911
-1.355864030758103;-0.7729267549801969;78.52;75.57688;2.9431185913085898
-1.355864030758103;-0.7552692750461382;87.42;79.38827;8.031732482910158
-1.355864030758103;-0.7376117951120794;94.11;89.95726;4.152739868164062
-1.355864030758103;-0.7199543151780208;102.94;94.25523;8.68476623535156
-1.355864030758103;-0.702296835243962;111.46;104.15074;7.309258422851556
-1.355864030758103;-0.6846393553099033;119.51;110.52196;8.988042602539068
-1.355864030758103;-0.6669818753758445;127.13;119.48904;7.640963439941402
-1.355864030758103;-0.6493243954417859;135.87;127.21777;8.652226562500005
-1.355864030758103;-0.6316669155077271;144.1;135.38185;8.718148803710932
-1.355864030758103;-0.6140094355736684;153.24;144.13286;9.107141723632822
-1.355864030758103;-0.5963519556396097;161.85;151.33788;10.512124633789057
-1.3180892156366848;-1.708773191485309;38.25;26.093258;12.156742095947266
-1.3180892156366848;-1.6911157115512503;24.11;-10.7794485;34.88944850921631
-1.3180892156366848;-1.6734582316171915;14.42;21.060957;-6.640956954956055
-1.3180892156366848;-1.6558007516831328;1.63;-20.92132;22.55131996154785
-1.3180892156366848;-1.638143271749074;-6.76;16.149178;-22.90917755126953
-1.3180892156366848;-1.6204857918150155;-16.47;-31.07064;14.600640563964845
-1.3180892156366848;-1.6028283118809568;-23.39;11.228403;-34.618403091430665
-1.3180892156366848;-1.585170831946898;-32.66;-40.259247;7.599246826171878
-1.3180892156366848;-1.5675133520128393;-38.53;5.765056;-44.295056133270265
-1.3180892156366848;-1.5498558720787805;-46.52;-48.670036;2.1500363159179656
-1.3180892156366848;-1.5321983921447218;-50.49;0.54644614;-51.03644614458084
-1.3180892156366848;-1.514540912210663;-57.05;-56.03878;-1.0112197875976534
-1.3180892156366848;-1.4968834322766045;-59.11;-4.639237;-54.47076307296753
-1.3180892156366848;-1.4792259523425457;-64.13;-62.432724;-1.697276000976558
-1.3180892156366848;-1.461568472408487;-65.43;-9.492047;-55.93795269012452
-1.3180892156366848;-1.4439109924744282;-69.62;-67.379745;-2.240254516601567
-1.3180892156366848;-1.4262535125403695;-69.89;-13.616881;-56.27311862945557
-1.3180892156366848;-1.4085960326063107;-73.73;-70.90991;-2.820087890625004
-1.3180892156366848;-1.390938552672252;-73.38;-18.100128;-55.27987182617187
-1.3180892156366848;-1.3732810727381934;-76.2;-73.12578;-3.0742218017578153
-1.3180892156366848;-1.3556235928041347;-75.82;-22.340216;-53.479784317016595
-1.3180892156366848;-1.337966112870076;-78.17;-74.43817;-3.7318286132812517
-1.3180892156366848;-1.3203086329360172;-77.12;-25.774837;-51.34516250610352
-1.3180892156366848;-1.3026511530019584;-79.0;-74.90473;-4.095268249511719
-1.3180892156366848;-1.2849936730678997;-77.24;-28.262989;-48.97701095581054
-1.3180892156366848;-1.267336193133841;-77.86;-74.652794;-3.2072061157226557
-1.3180892156366848;-1.2496787131997824;-75.23;-29.303913;-45.926086883544926
-1.3180892156366848;-1.2320212332657237;-73.68;-75.14659;1.4665911865234307
-1.3180892156366848;-1.214363753331665;-69.6;-28.904451;-40.69554862976074
-1.3180892156366848;-1.1967062733976062;-67.81;-73.78901;5.979009094238279
-1.3180892156366848;-1.1790487934635474;-63.11;-27.531418;-35.57858215332031
-1.3180892156366848;-1.1613913135294887;-60.66;-70.0923;9.432300415039066
-1.3180892156366848;-1.14373383359543;-55.77;-25.00638;-30.763619918823245
-1.3180892156366848;-1.1260763536613714;-52.99;-64.343414;11.353414306640623
-1.3180892156366848;-1.1084188737273126;-47.65;-21.477402;-26.17259826660156
-1.3180892156366848;-1.0907613937932539;-44.65;-56.723694;12.073693847656251
-1.3180892156366848;-1.0731039138591951;-39.0;-17.170355;-21.82964515686035
-1.3180892156366848;-1.0554464339251364;-35.34;-47.828407;12.488407287597653
-1.3180892156366848;-1.0377889539910776;-29.08;-12.031153;-17.04884727478027
-1.3180892156366848;-1.0201314740570189;-25.12;-36.96679;11.846789245605468
-1.3180892156366848;-1.0024739941229603;-18.73;-4.819386;-13.910613994598389
-1.3180892156366848;-0.9848165141889015;-14.24;-24.40014;10.160140762329101
-1.3180892156366848;-0.9671590342548428;-7.47;4.334597;-11.80459711074829
-1.3180892156366848;-0.9495015543207841;-2.63;-11.1524515;8.522451515197755
-1.3180892156366848;-0.9318440743867253;4.25;14.726692;-10.476692199707031
-1.3180892156366848;-0.9141865944526667;9.66;2.7073643;6.952635679244995
-1.3180892156366848;-0.896529114518608;17.17;26.057627;-8.887626724243162
-1.3180892156366848;-0.8788716345845492;22.53;17.185055;5.344945220947267
-1.3180892156366848;-0.8612141546504904;30.16;38.697487;-8.537486877441406
-1.3180892156366848;-0.8435566747164318;36.2;31.168541;5.031459045410159
-1.3180892156366848;-0.8258991947823731;43.84;51.11615;-7.276149902343747
-1.3180892156366848;-0.8082417148483143;50.08;45.359795;4.7202053833007795
-1.3180892156366848;-0.7905842349142556;58.14;63.260254;-5.120253906249999
-1.3180892156366848;-0.7729267549801969;64.19;60.224194;3.965806427001951
-1.3180892156366848;-0.7552692750461382;72.68;75.537964;-2.857963867187493
-1.3180892156366848;-0.7376117951120794;79.08;75.1852;3.8947964477539045
-1.3180892156366848;-0.7199543151780208;88.85;88.14843;0.7015701293945256
-1.3180892156366848;-0.702296835243962;94.62;90.29615;4.323849792480473
-1.3180892156366848;-0.6846393553099033;104.08;102.51784;1.5621624755859358
-1.3180892156366848;-0.6669818753758445;110.58;106.50979;4.0702114868164045
